loan_id,customer_id,loan_type,loan_amount,interest_rate,loan_status
3730,274,Home,4681806.41,7.29,Active
3731,7067,Education,524570.99,16.34,Active
3732,460,Home,2304592.66,17.88,Defaulted
3733,1774,Home,2626685.78,12.25,Active
3734,3641,Auto,2005772.14,10.51,Defaulted
3735,9519,Personal,3442466.2,10.9,Closed
3736,2923,Home,1467060.2,14.3,Active
3737,4813,Education,3299109.93,15.04,Active
3738,9051,Auto,3899154.49,10.64,Active
3739,6016,Home,2787091.26,11.22,Closed
3740,651,Education,979884.13,10.75,Active
3741,9264,Home,1029174.73,7.77,Active
3742,2676,Auto,1637206.38,13.98,Active
3743,9538,Auto,3953625.61,14.94,Active
3744,861,Auto,2763948.48,7.14,Defaulted
3745,1100,Auto,1059292.65,15.35,Active
3746,1460,Education,2230777.2,16.32,Closed
3747,9174,Auto,2442063.34,7.26,Active
3748,9603,Auto,1030586.67,10.34,Active
3749,2223,Auto,1219789.15,16.71,Active
3750,1285,Home,4081635.36,10.18,Closed
3751,3742,Auto,1488123.36,11.68,Defaulted
3752,2837,Personal,4059990.89,7.96,Active
3753,9833,Auto,1861134.41,16.71,Active
3754,3668,Personal,1073158.43,17.93,Defaulted
3755,3595,Home,3244011.26,16.91,Active
3756,4180,Auto,2365660.9,14.28,Defaulted
3757,4155,Education,2737147.67,12.17,Defaulted
3758,6442,Auto,3163118.59,15.02,Active
3759,205,Home,3933632.05,10.89,Active
3760,772,Personal,1645621.59,13.72,Active
3761,5769,Auto,4805194.96,13.84,Active
3762,4326,Auto,1443091.07,16.66,Active
3763,1812,Home,1693253.14,8.45,Active
3764,5568,Home,2201674.35,8.09,Active
3765,9104,Auto,425494.0,8.58,Active
3766,7713,Auto,4820322.93,13.13,Active
3767,4016,Education,1908860.75,9.96,Active
3768,8619,Personal,573426.15,13.19,Active
3769,1931,Home,3744258.66,12.06,Active
3770,5007,Home,1784591.61,9.23,Active
3771,5567,Education,2991993.31,9.06,Defaulted
3772,1082,Home,2102067.03,10.24,Active
3773,2086,Education,4444915.07,8.04,Active
3774,3588,Education,4529363.55,7.14,Active
3775,9453,Auto,1468062.22,15.84,Closed
3776,2615,Home,2955070.16,15.11,Defaulted
3777,643,Personal,2129731.28,11.86,Defaulted
3778,7687,Auto,3141173.99,13.77,Active
3779,690,Auto,2415815.36,14.73,Active
3780,9134,Auto,253025.09,13.41,Defaulted
3781,7895,Personal,2859913.24,16.72,Active
3782,3184,Personal,352279.2,15.8,Defaulted
3783,1149,Education,2522365.44,17.51,Defaulted
3784,3757,Auto,3204061.38,11.08,Closed
3785,81,Home,2397047.35,13.87,Active
3786,9576,Auto,2054052.26,10.29,Active
3787,1543,Home,4468406.86,10.82,Active
3788,9101,Auto,3938704.19,11.44,Active
3789,7677,Personal,3219286.53,12.91,Closed
3790,5811,Auto,1810928.6,12.27,Active
3791,2547,Home,2432171.82,17.48,Active
3792,7628,Home,1679538.04,13.4,Active
3793,4833,Personal,4593332.82,10.93,Active
3794,9071,Education,1573530.92,11.88,Active
3795,9352,Home,4109355.4,16.3,Active
3796,9807,Auto,3476554.42,7.18,Active
3797,4203,Personal,2762493.99,14.11,Active
3798,5799,Education,4475488.15,17.81,Active
3799,5767,Auto,2909918.91,13.0,Active
3800,653,Education,3056870.72,11.73,Active
3801,1097,Education,3502760.72,13.52,Active
3802,6523,Auto,3070197.11,15.86,Active
3803,2697,Education,2074831.37,8.83,Closed
3804,9228,Personal,3803531.44,14.41,Defaulted
3805,7971,Personal,2462393.8,10.91,Active
3806,3320,Education,4777905.52,13.04,Closed
3807,5759,Education,4007547.69,7.05,Active
3808,8552,Auto,3790869.68,12.19,Active
3809,3481,Education,2719832.02,9.3,Active
3810,9392,Auto,3252093.2,17.67,Defaulted
3811,87,Home,925693.83,7.23,Active
3812,8188,Education,1599570.88,9.65,Active
3813,4853,Education,3563814.27,16.56,Active
3814,8801,Home,3294565.12,12.75,Closed
3815,1378,Education,4116574.83,16.5,Active
3816,7471,Home,3465076.89,11.97,Active
3817,6566,Education,4534303.0,17.3,Closed
3818,5069,Auto,662364.96,10.34,Active
3819,4235,Auto,2323851.05,13.24,Closed
3820,6869,Education,511404.8,12.17,Active
3821,4006,Home,647889.59,14.2,Active
3822,4275,Education,2500564.32,8.98,Active
3823,6224,Personal,1832839.25,10.81,Active
3824,4886,Personal,4390978.59,7.39,Active
3825,7168,Home,4583233.8,10.46,Active
3826,8101,Home,2746230.44,11.63,Active
3827,254,Auto,3274809.77,17.06,Closed
3828,6300,Home,2521738.26,12.75,Active
3829,9252,Home,2202340.22,10.66,Active
3830,6665,Education,1129959.34,16.79,Defaulted
3831,1746,Auto,2134589.36,9.75,Defaulted
3832,8766,Education,2217463.58,8.56,Active
3833,3615,Education,1908133.36,11.47,Active
3834,9499,Personal,1889477.66,7.47,Defaulted
3835,8449,Personal,4683565.28,17.4,Closed
3836,7763,Education,4165123.67,17.31,Active
3837,8126,Home,1397180.17,12.7,Closed
3838,524,Home,3536772.73,17.52,Active
3839,1278,Home,2052538.22,11.72,Active
3840,5853,Auto,4631083.04,10.92,Active
3841,3977,Home,4772608.07,11.63,Defaulted
3842,654,Education,2729751.23,11.89,Active
3843,3767,Education,3066302.96,13.68,Active
3844,6377,Auto,3905257.4,17.25,Defaulted
3845,1465,Personal,3238785.52,7.52,Active
3846,9540,Personal,3895904.91,17.79,Active
3847,795,Personal,3377245.11,15.52,Active
3848,9841,Education,1738363.86,10.1,Closed
3849,6803,Auto,3825141.69,13.37,Active
3850,7408,Auto,261360.72,13.09,Active
3851,4551,Education,4224849.3,10.21,Active
3852,1436,Personal,4738412.8,15.92,Active
3853,5983,Auto,3132535.38,16.45,Active
3854,7600,Education,3423145.42,17.85,Defaulted
3855,6594,Home,3054009.47,9.96,Active
3856,5485,Education,4134044.31,7.79,Active
3857,6861,Education,4192290.07,13.97,Active
3858,7872,Education,2236669.84,15.25,Closed
3859,2813,Auto,3325690.09,8.07,Active
3860,4089,Auto,4656617.51,15.23,Active
3861,5850,Education,2106995.16,12.22,Active
3862,4917,Auto,1967576.09,17.95,Active
3863,3475,Auto,1655191.25,15.97,Active
3864,4569,Auto,3884187.61,11.29,Active
3865,9036,Home,2435560.3,14.59,Active
3866,232,Home,4838594.23,11.98,Active
3867,9217,Home,3808498.02,10.15,Active
3868,3041,Education,1065767.79,15.65,Active
3869,8433,Auto,2501073.22,7.69,Active
3870,3625,Home,1707655.86,17.72,Active
3871,2048,Personal,2020595.37,8.47,Active
3872,2791,Personal,4574293.39,12.46,Active
3873,4072,Home,4686580.3,13.22,Active
3874,6759,Personal,3528209.36,8.88,Active
3875,5657,Personal,2727246.5,14.64,Active
3876,4510,Auto,3843575.8,10.72,Closed
3877,4910,Auto,1987238.57,14.97,Active
3878,6734,Personal,2189714.18,11.44,Active
3879,6794,Auto,4626044.66,12.79,Defaulted
3880,8,Education,2777041.59,8.87,Active
3881,637,Home,4689595.07,17.79,Active
3882,439,Personal,2819074.26,14.38,Active
3883,9077,Auto,1128503.64,12.06,Active
3884,6270,Education,2538961.16,12.1,Active
3885,6790,Home,1276441.48,15.45,Active
3886,1958,Personal,3582905.7,15.71,Active
3887,2348,Auto,1798806.59,8.62,Active
3888,4289,Auto,1547588.63,8.08,Defaulted
3889,4169,Auto,2238800.71,14.58,Active
3890,3296,Home,1595120.72,12.51,Defaulted
3891,1747,Education,2884558.6,12.55,Active
3892,9386,Personal,1614854.16,12.99,Active
3893,3324,Personal,1477143.36,8.59,Active
3894,1886,Home,2035606.85,11.29,Active
3895,8182,Personal,2733233.14,10.87,Active
3896,5535,Personal,3797730.97,13.26,Active
3897,7232,Education,3156025.23,7.25,Active
3898,9210,Personal,4900220.24,16.94,Active
3899,4021,Home,2534195.8,11.64,Active
3900,5987,Home,3769364.59,8.74,Active
3901,1897,Personal,1218723.52,12.39,Active
3902,3769,Personal,2478779.3,14.35,Defaulted
3903,1365,Personal,4498919.48,17.22,Active
3904,9423,Home,4179886.3,12.41,Closed
3905,5780,Auto,4886544.03,14.53,Active
3906,669,Home,2718980.58,13.65,Active
3907,1178,Home,2812365.66,12.71,Active
3908,9670,Auto,350588.82,14.27,Closed
3909,8170,Auto,1693796.93,14.6,Active
3910,1513,Personal,1282576.86,12.62,Closed
3911,78,Education,1601120.23,15.08,Active
3912,7582,Home,4728296.11,15.86,Active
3913,9589,Auto,994697.83,14.31,Closed
3914,8074,Home,267932.79,9.16,Active
3915,4448,Education,2178310.29,10.2,Closed
3916,7255,Education,2139206.1,11.47,Defaulted
3917,8889,Auto,1233202.42,15.18,Active
3918,4541,Auto,4713698.83,11.92,Active
3919,5908,Education,1590276.31,9.61,Defaulted
3920,2749,Auto,2178143.96,9.99,Active
3921,8335,Personal,4085101.81,11.33,Active
3922,4502,Education,1900660.16,8.12,Active
3923,7266,Education,4847339.12,12.65,Closed
3924,9035,Personal,1477205.39,8.29,Active
3925,1787,Education,1514196.16,8.61,Active
3926,3015,Personal,2789989.81,13.31,Active
3927,9787,Auto,4551354.16,16.51,Defaulted
3928,8616,Personal,1466174.04,16.49,Active
3929,3962,Auto,3064738.9,13.36,Active
3930,6828,Home,1513889.45,7.56,Defaulted
3931,7199,Home,3513989.26,7.04,Active
3932,1083,Personal,2408700.95,17.82,Closed
3933,9115,Personal,971404.93,10.38,Closed
3934,120,Personal,3453526.42,17.45,Active
3935,6125,Education,380750.15,15.59,Active
3936,6849,Education,4361320.23,15.44,Active
3937,6589,Education,2946922.08,14.25,Closed
3938,9219,Auto,4437335.73,15.57,Active
3939,507,Auto,2057240.85,15.64,Active
3940,7965,Personal,3777099.02,7.13,Active
3941,1096,Auto,2030981.78,11.67,Closed
3942,4425,Personal,4982854.4,17.87,Closed
3943,5616,Education,2539933.01,15.9,Defaulted
3944,2307,Personal,4745011.92,14.11,Active
3945,5790,Personal,553771.5,9.58,Active
3946,7067,Auto,1150563.75,8.84,Defaulted
3947,4034,Education,1072484.47,11.78,Active
3948,7210,Education,1867310.34,9.89,Active
3949,592,Education,2519800.33,10.17,Active
3950,7595,Personal,2132370.66,9.11,Active
3951,7042,Auto,1180838.09,8.76,Active
3952,5010,Education,2591639.2,9.14,Active
3953,2939,Personal,1688764.1,13.53,Active
3954,4830,Auto,1954915.18,7.54,Active
3955,5440,Home,2247668.01,11.07,Active
3956,3891,Personal,1830878.83,8.01,Active
3957,2626,Personal,1274875.39,7.95,Active
3958,130,Auto,3865233.15,16.64,Active
3959,7044,Auto,4811186.22,8.2,Defaulted
3960,6403,Home,4218477.11,16.39,Closed
3961,7228,Personal,1396377.25,11.76,Active
3962,9167,Personal,1521739.6,12.09,Active
3963,7649,Personal,4411073.71,13.42,Closed
3964,2777,Personal,4205758.03,12.93,Active
3965,1848,Personal,874497.64,7.27,Closed
3966,6590,Home,414312.15,11.79,Active
3967,6719,Auto,4674106.05,17.83,Active
3968,4915,Auto,3958015.67,7.22,Active
3969,5017,Home,3441924.24,11.65,Active
3970,9512,Personal,344167.24,11.12,Active
3971,7274,Personal,1980931.28,12.87,Defaulted
3972,2696,Auto,2818325.91,13.41,Active
3973,2390,Home,1858177.62,7.15,Active
3974,1306,Education,4705211.41,8.83,Active
3975,6105,Personal,4133482.5,8.64,Closed
3976,1702,Education,4658757.44,8.94,Closed
3977,1786,Personal,1502465.98,14.55,Closed
3978,9550,Auto,1460389.14,9.02,Active
3979,3889,Auto,992908.39,17.18,Active
3980,9907,Auto,4115387.06,8.48,Active
3981,5755,Education,1434099.95,16.15,Closed
3982,1636,Auto,4082440.95,17.84,Active
3983,2561,Home,540004.01,10.34,Active
3984,5685,Home,4771618.38,16.55,Active
3985,8911,Personal,4382537.26,14.01,Active
3986,9183,Education,3726893.01,8.93,Active
3987,6229,Auto,4828709.32,10.87,Active
3988,6546,Personal,1209474.94,12.12,Active
3989,1139,Personal,3345670.23,17.34,Active
3990,6505,Education,334745.24,12.76,Active
3991,9544,Auto,4432081.96,17.5,Active
3992,6836,Home,2814091.68,9.51,Active
3993,3128,Personal,4448444.27,7.36,Active
3994,8036,Home,933060.53,15.59,Active
3995,8062,Home,3293255.23,13.61,Active
3996,1211,Personal,254539.85,14.88,Active
3997,7941,Home,4367865.41,14.48,Active
3998,9898,Auto,1506374.76,13.3,Active
3999,9633,Auto,3860199.65,10.27,Active
4000,3732,Education,3358396.13,10.47,Closed
