ticket_id,customer_id,issue_type,created_at,resolved_at,satisfaction_score
9851,9128,Card Issue,2025-03-01 02:02:47.203402,2025-03-09 02:02:47.203402,5
9852,4653,UPI Failure,2024-10-15 01:49:51.242560,2024-10-25 01:49:51.242560,4
9853,7145,UPI Failure,2024-08-01 10:04:10.233360,2024-08-02 10:04:10.233360,1
9854,5254,Account Access,2026-05-31 10:26:49.437857,2026-05-31 10:26:49.437857,4
9855,8712,Loan Query,2025-09-20 06:11:06.811276,2025-10-02 06:11:06.811276,3
9856,7475,Account Access,2024-06-23 18:23:46.461852,2024-06-26 18:23:46.461852,4
9857,4151,UPI Failure,2026-02-25 20:16:14.455277,2026-03-10 20:16:14.455277,
9858,4950,UPI Failure,2024-12-18 19:52:57.980373,2024-12-23 19:52:57.980373,1
9859,7188,Card Issue,2025-04-22 16:54:27.224302,2025-05-03 16:54:27.224302,
9860,5030,Account Access,2024-06-28 22:13:38.500430,2024-07-07 22:13:38.500430,2
9861,4662,Loan Query,2026-02-06 03:13:43.657094,2026-02-06 03:13:43.657094,5
9862,5036,Card Issue,2026-05-31 14:14:51.584605,2026-06-09 14:14:51.584605,1
9863,4546,Fraud Complaint,2025-07-07 15:39:49.237286,2025-07-12 15:39:49.237286,1
9864,3451,Fraud Complaint,2026-06-07 17:03:23.287229,2026-06-10 17:03:23.287229,
9865,1176,UPI Failure,2025-01-11 21:27:54.236938,2025-01-15 21:27:54.236938,5
9866,9632,Loan Query,2024-12-12 21:07:28.213407,2024-12-26 21:07:28.213407,3
9867,3444,Card Issue,2024-12-24 04:53:53.513861,2024-12-27 04:53:53.513861,5
9868,1765,UPI Failure,2026-01-11 07:41:05.026887,2026-01-13 07:41:05.026887,
9869,3088,Card Issue,2024-12-06 05:20:50.652559,2024-12-14 05:20:50.652559,4
9870,9218,Loan Query,2025-02-04 14:54:54.416166,2025-02-09 14:54:54.416166,4
9871,8142,Fraud Complaint,2025-01-21 00:36:37.532141,2025-02-03 00:36:37.532141,4
9872,858,Loan Query,2025-11-25 18:25:38.407614,2025-11-28 18:25:38.407614,2
9873,5619,Fraud Complaint,2024-10-25 14:29:05.093920,2024-11-02 14:29:05.093920,2
9874,6795,Account Access,2026-01-07 05:14:29.237490,2026-01-21 05:14:29.237490,1
9875,298,UPI Failure,2024-09-29 15:28:36.674368,2024-10-10 15:28:36.674368,1
9876,3118,Loan Query,2026-03-25 03:53:47.382492,2026-03-28 03:53:47.382492,2
9877,8799,Fraud Complaint,2026-03-11 10:29:51.842509,2026-03-23 10:29:51.842509,
9878,7857,Account Access,2025-04-29 21:42:53.864664,2025-05-08 21:42:53.864664,5
9879,8875,Card Issue,2024-11-12 04:34:00.256667,2024-11-22 04:34:00.256667,2
9880,4245,Card Issue,2025-03-21 12:21:54.412485,2025-04-03 12:21:54.412485,5
9881,9624,Account Access,2026-03-25 20:00:19.740293,2026-04-07 20:00:19.740293,2
9882,6056,Fraud Complaint,2025-12-30 05:47:35.307668,2026-01-09 05:47:35.307668,4
9883,3541,Loan Query,2025-10-10 17:59:09.134442,2025-10-10 17:59:09.134442,3
9884,3513,Card Issue,2026-06-06 01:10:09.677185,2026-06-08 01:10:09.677185,5
9885,1689,Account Access,2025-09-20 14:27:52.549326,2025-10-03 14:27:52.549326,3
9886,8010,UPI Failure,2025-04-13 00:55:58.156004,2025-04-25 00:55:58.156004,1
9887,8719,Account Access,2026-03-14 01:28:13.843415,2026-03-19 01:28:13.843415,5
9888,4312,Card Issue,2025-12-17 14:30:24.372376,2025-12-31 14:30:24.372376,
9889,7220,UPI Failure,2025-07-23 05:55:30.496524,2025-07-24 05:55:30.496524,
9890,6395,UPI Failure,2026-02-05 14:57:40.623851,2026-02-08 14:57:40.623851,
9891,1728,UPI Failure,2025-08-13 17:44:54.412732,2025-08-15 17:44:54.412732,3
9892,2740,Card Issue,2026-02-21 21:11:01.820221,2026-02-28 21:11:01.820221,1
9893,2134,Loan Query,2025-11-07 09:27:10.559978,2025-11-15 09:27:10.559978,5
9894,1042,Card Issue,2026-05-31 09:49:34.678723,2026-06-10 09:49:34.678723,3
9895,8600,Card Issue,2024-11-30 23:54:32.881711,2024-12-07 23:54:32.881711,5
9896,1310,UPI Failure,2025-02-27 10:31:44.738445,2025-02-28 10:31:44.738445,1
9897,6914,Fraud Complaint,2024-07-07 04:01:03.809394,2024-07-21 04:01:03.809394,1
9898,7780,Account Access,2025-03-08 16:19:02.847584,2025-03-10 16:19:02.847584,1
9899,877,Account Access,2026-03-20 12:43:42.677827,2026-03-28 12:43:42.677827,5
9900,5452,UPI Failure,2024-09-17 14:22:47.583990,2024-10-01 14:22:47.583990,2
9901,4024,Fraud Complaint,2025-11-09 03:22:18.555350,2025-11-19 03:22:18.555350,2
9902,8271,Account Access,2025-05-02 09:41:07.357169,2025-05-07 09:41:07.357169,5
9903,7626,Account Access,2025-11-14 02:13:48.951356,2025-11-18 02:13:48.951356,4
9904,7959,Card Issue,2024-11-25 01:37:05.683305,2024-12-07 01:37:05.683305,4
9905,5006,Loan Query,2026-01-26 14:30:06.147673,2026-02-05 14:30:06.147673,5
9906,7608,Loan Query,2024-11-13 16:13:35.641565,2024-11-20 16:13:35.641565,3
9907,8951,Loan Query,2025-07-19 11:53:29.025654,2025-08-01 11:53:29.025654,4
9908,9325,Account Access,2024-08-17 11:39:05.928250,2024-08-31 11:39:05.928250,3
9909,1677,Card Issue,2024-09-08 01:44:25.922715,2024-09-10 01:44:25.922715,1
9910,4247,UPI Failure,2025-12-26 23:04:55.570759,2026-01-04 23:04:55.570759,5
9911,4931,UPI Failure,2025-07-02 00:47:16.114285,2025-07-11 00:47:16.114285,3
9912,2376,UPI Failure,2025-01-22 19:27:53.107160,2025-01-29 19:27:53.107160,2
9913,4250,UPI Failure,2026-05-22 04:11:53.496187,2026-05-27 04:11:53.496187,3
9914,8706,Account Access,2025-04-23 12:42:46.349226,2025-05-01 12:42:46.349226,3
9915,3198,Fraud Complaint,2024-12-16 12:12:35.000192,2024-12-25 12:12:35.000192,4
9916,4265,Account Access,2026-04-25 01:06:34.222988,2026-05-05 01:06:34.222988,1
9917,3112,UPI Failure,2026-02-27 14:53:19.949454,2026-03-12 14:53:19.949454,4
9918,727,UPI Failure,2024-10-18 09:13:09.842741,2024-10-15 09:13:09.842741,4
9919,2791,Loan Query,2026-05-14 10:36:50.332458,2026-05-28 10:36:50.332458,3
9920,4566,Loan Query,2025-12-23 11:40:04.612751,2026-01-06 11:40:04.612751,2
9921,3688,Fraud Complaint,2026-03-12 20:28:50.288086,2026-03-26 20:28:50.288086,5
9922,2783,UPI Failure,2026-03-16 08:30:51.664430,2026-03-19 08:30:51.664430,
9923,9161,UPI Failure,2025-12-17 20:17:46.641222,2025-12-24 20:17:46.641222,
9924,5797,Card Issue,2026-06-04 03:08:24.276716,2026-06-07 03:08:24.276716,2
9925,8607,Account Access,2026-04-28 02:32:31.704282,2026-05-10 02:32:31.704282,
9926,4761,Card Issue,2025-11-10 04:01:06.395189,2025-11-17 04:01:06.395189,5
9927,161,Fraud Complaint,2025-11-10 03:40:31.454251,2025-11-18 03:40:31.454251,2
9928,8947,UPI Failure,2025-06-30 13:57:29.868354,2025-07-11 13:57:29.868354,4
9929,9934,Card Issue,2025-12-13 17:50:04.009304,2025-12-26 17:50:04.009304,5
9930,2188,Fraud Complaint,2025-11-08 13:09:43.473889,2025-11-11 13:09:43.473889,5
9931,4043,Account Access,2026-02-17 08:04:25.170738,2026-02-23 08:04:25.170738,1
9932,9790,UPI Failure,2024-10-19 23:11:16.115817,2024-10-24 23:11:16.115817,1
9933,1661,Fraud Complaint,2024-07-07 00:20:56.530941,2024-07-09 00:20:56.530941,3
9934,7263,Card Issue,2026-03-10 13:00:43.314525,2026-03-18 13:00:43.314525,3
9935,42,Loan Query,2026-03-23 09:19:19.640505,2026-04-04 09:19:19.640505,1
9936,2760,Fraud Complaint,2024-08-23 06:44:56.550868,2024-08-30 06:44:56.550868,1
9937,7022,Fraud Complaint,2025-12-17 05:51:01.174870,2025-12-18 05:51:01.174870,3
9938,3510,Account Access,2026-05-10 15:14:45.565254,2026-05-16 15:14:45.565254,1
9939,1114,Card Issue,2025-07-10 06:38:09.095887,2025-07-18 06:38:09.095887,1
9940,2073,Account Access,2025-12-25 18:11:50.362464,2025-12-29 18:11:50.362464,2
9941,1837,Account Access,2026-01-03 22:18:33.298518,2026-01-06 22:18:33.298518,1
9942,9478,UPI Failure,2025-09-04 05:11:52.879675,2025-09-08 05:11:52.879675,3
9943,5041,Loan Query,2024-11-10 22:17:54.549670,2024-11-22 22:17:54.549670,3
9944,5949,UPI Failure,2026-03-16 10:51:16.776869,2026-03-18 10:51:16.776869,1
9945,6686,Loan Query,2026-02-11 22:29:31.892911,2026-02-24 22:29:31.892911,4
9946,4703,UPI Failure,2025-02-20 04:24:17.132388,2025-02-26 04:24:17.132388,4
9947,6690,Card Issue,2026-01-14 13:04:36.591329,2026-01-16 13:04:36.591329,3
9948,5808,Account Access,2024-08-17 01:27:16.166614,2024-08-28 01:27:16.166614,5
9949,4967,UPI Failure,2026-02-16 05:12:29.707305,2026-03-01 05:12:29.707305,4
9950,1225,Account Access,2024-10-31 16:51:47.479434,2024-11-09 16:51:47.479434,3
9951,4914,UPI Failure,2024-10-21 11:35:35.417588,2024-10-21 11:35:35.417588,
9952,4762,Loan Query,2024-11-09 12:55:09.001374,2024-11-21 12:55:09.001374,
9953,9942,Card Issue,2025-07-07 01:23:44.882124,2025-07-14 01:23:44.882124,3
9954,8875,Loan Query,2024-07-22 00:06:29.163064,2024-08-04 00:06:29.163064,4
9955,5138,Loan Query,2025-01-02 19:31:14.334025,2025-01-11 19:31:14.334025,4
9956,5781,Loan Query,2025-06-17 01:36:23.707682,2025-06-27 01:36:23.707682,4
9957,3688,Loan Query,2024-12-12 13:56:47.941504,2024-12-14 13:56:47.941504,3
9958,3131,Loan Query,2025-02-14 11:06:36.248332,2025-02-14 11:06:36.248332,5
9959,9010,Card Issue,2024-08-25 04:11:52.292856,2024-08-25 04:11:52.292856,2
9960,179,Fraud Complaint,2025-02-26 15:58:22.477255,2025-03-03 15:58:22.477255,3
9961,3744,Loan Query,2025-07-08 13:17:37.159993,2025-07-08 13:17:37.159993,1
9962,1606,Fraud Complaint,2025-01-09 22:23:42.458304,2025-01-17 22:23:42.458304,3
9963,4172,Fraud Complaint,2024-09-08 00:27:47.457532,2024-09-10 00:27:47.457532,4
9964,8254,UPI Failure,2026-04-06 00:53:56.930041,2026-04-16 00:53:56.930041,1
9965,6325,Loan Query,2026-06-14 04:33:46.425328,2026-06-19 04:33:46.425328,2
9966,9261,Fraud Complaint,2025-09-30 03:54:30.862852,2025-10-05 03:54:30.862852,2
9967,12,Account Access,2025-11-18 17:23:18.841971,2025-11-21 17:23:18.841971,2
9968,9744,Card Issue,2025-06-02 21:57:50.812564,2025-06-16 21:57:50.812564,3
9969,8911,Loan Query,2025-06-01 09:56:15.697256,2025-06-02 09:56:15.697256,4
9970,1843,Loan Query,2024-12-26 10:07:20.363366,2025-01-06 10:07:20.363366,1
9971,9614,Card Issue,2024-10-05 22:06:17.708126,2024-10-10 22:06:17.708126,2
9972,6302,UPI Failure,2025-12-30 09:33:11.909044,2026-01-01 09:33:11.909044,5
9973,1693,Loan Query,2025-07-04 00:14:24.069869,2025-07-15 00:14:24.069869,4
9974,7296,Fraud Complaint,2025-02-10 06:55:01.832117,2025-02-18 06:55:01.832117,3
9975,7227,Loan Query,2024-07-17 13:37:27.217616,2024-07-21 13:37:27.217616,
9976,749,UPI Failure,2026-02-07 20:20:19.688336,2026-02-10 20:20:19.688336,4
9977,806,Fraud Complaint,2025-10-09 09:49:45.947718,2025-10-18 09:49:45.947718,3
9978,1306,Card Issue,2025-09-23 00:27:56.775943,2025-09-30 00:27:56.775943,
9979,6886,Card Issue,2025-05-17 09:06:07.432706,2025-05-26 09:06:07.432706,
9980,9898,Loan Query,2026-05-02 23:51:43.742601,2026-05-10 23:51:43.742601,
9981,4410,Fraud Complaint,2024-07-28 22:04:12.591604,2024-07-28 22:04:12.591604,4
9982,2421,Card Issue,2025-09-18 08:31:34.243245,2025-09-25 08:31:34.243245,2
9983,7323,Fraud Complaint,2026-01-20 01:21:32.743433,2026-01-31 01:21:32.743433,5
9984,20,Fraud Complaint,2026-04-13 12:10:26.212316,2026-04-24 12:10:26.212316,5
9985,8202,Loan Query,2026-03-21 03:07:47.503429,2026-03-28 03:07:47.503429,2
9986,6859,Account Access,2025-08-05 18:20:53.502249,2025-08-09 18:20:53.502249,3
9987,2854,Fraud Complaint,2025-12-23 22:09:49.214627,2025-12-27 22:09:49.214627,2
9988,2807,Card Issue,2024-07-24 13:27:28.486642,2024-07-28 13:27:28.486642,2
9989,5508,UPI Failure,2024-09-13 05:16:46.182838,2024-09-26 05:16:46.182838,1
9990,5530,Fraud Complaint,2025-04-10 14:47:43.150132,2025-04-14 14:47:43.150132,
9991,7801,Account Access,2025-10-23 21:15:27.796189,2025-10-25 21:15:27.796189,
9992,7234,UPI Failure,2024-11-06 09:14:13.331829,2024-11-13 09:14:13.331829,4
9993,3021,Card Issue,2026-03-29 02:13:04.739017,2026-03-29 02:13:04.739017,5
9994,1277,Fraud Complaint,2024-12-06 05:25:07.365741,2024-12-11 05:25:07.365741,2
9995,7440,Card Issue,2025-03-26 05:06:15.755556,2025-04-03 05:06:15.755556,2
9996,9364,Card Issue,2024-08-31 11:54:14.020683,2024-09-11 11:54:14.020683,1
9997,7217,UPI Failure,2025-10-03 18:07:16.077293,2025-10-11 18:07:16.077293,
9998,6155,Card Issue,2025-04-14 02:16:36.811704,2025-04-18 02:16:36.811704,2
9999,1027,UPI Failure,2025-10-17 18:38:14.076697,2025-10-23 18:38:14.076697,1
10000,7572,Loan Query,2026-01-04 14:42:31.411280,2026-01-16 14:42:31.411280,
10001,7802,Account Access,2024-06-20 03:13:21.269784,2024-07-01 03:13:21.269784,4
10002,9637,Account Access,2024-11-12 12:50:27.704024,2024-11-23 12:50:27.704024,4
10003,8027,Account Access,2026-06-10 13:29:45.317437,2026-06-19 13:29:45.317437,2
10004,8153,Card Issue,2025-09-04 00:13:38.284394,2025-09-17 00:13:38.284394,3
10005,3825,UPI Failure,2026-04-08 23:24:20.314049,2026-04-22 23:24:20.314049,3
10006,8849,UPI Failure,2024-07-03 08:20:42.241563,2024-06-30 08:20:42.241563,2
10007,6194,Fraud Complaint,2025-03-30 19:12:04.476150,2025-04-03 19:12:04.476150,3
10008,7107,Loan Query,2025-06-01 01:40:21.416031,2025-06-11 01:40:21.416031,3
10009,859,Card Issue,2025-06-23 08:41:04.374418,2025-07-04 08:41:04.374418,4
10010,1808,UPI Failure,2025-09-26 07:05:29.521446,2025-10-02 07:05:29.521446,3
10011,287,UPI Failure,2025-11-02 05:42:07.051028,2025-11-12 05:42:07.051028,3
10012,7377,Account Access,2024-07-18 01:17:03.139971,2024-07-18 01:17:03.139971,4
10013,112,Card Issue,2025-03-02 15:49:12.362826,2025-03-13 15:49:12.362826,3
10014,4381,Account Access,2026-06-06 10:09:00.369370,2026-06-13 10:09:00.369370,5
10015,9456,Fraud Complaint,2025-01-30 09:23:16.972200,2025-02-04 09:23:16.972200,2
10016,5023,Card Issue,2026-01-02 22:15:09.272507,2026-01-10 22:15:09.272507,2
10017,1832,Loan Query,2025-05-04 13:35:41.735108,2025-05-09 13:35:41.735108,
10018,2454,UPI Failure,2026-02-19 21:54:14.065964,2026-02-25 21:54:14.065964,
10019,492,Loan Query,2025-07-02 13:54:00.714882,2025-07-16 13:54:00.714882,4
10020,252,Fraud Complaint,2026-05-31 14:47:54.671000,2026-06-08 14:47:54.671000,3
10021,9889,Card Issue,2025-11-16 20:17:59.110062,2025-11-19 20:17:59.110062,2
10022,8885,Loan Query,2025-11-04 03:29:46.977195,2025-11-09 03:29:46.977195,3
10023,953,Card Issue,2026-02-19 07:41:47.517268,2026-03-03 07:41:47.517268,3
10024,7541,Fraud Complaint,2026-01-03 10:57:15.402506,2026-01-13 10:57:15.402506,2
10025,3343,UPI Failure,2025-03-04 00:52:43.663409,2025-03-18 00:52:43.663409,2
10026,1834,Fraud Complaint,2025-05-12 01:16:40.457716,2025-05-26 01:16:40.457716,
10027,9627,Account Access,2025-07-27 11:01:17.979360,2025-08-10 11:01:17.979360,3
10028,6583,UPI Failure,2025-05-03 15:49:56.412835,2025-05-16 15:49:56.412835,1
10029,5373,Account Access,2025-07-09 09:06:39.178024,2025-07-15 09:06:39.178024,4
10030,2595,Account Access,2026-04-01 06:24:39.970400,2026-04-08 06:24:39.970400,5
10031,9933,Loan Query,2025-12-01 02:12:40.966265,2025-12-11 02:12:40.966265,5
10032,8194,Account Access,2025-02-07 09:27:24.756819,2025-02-13 09:27:24.756819,2
10033,4478,Card Issue,2024-11-26 09:45:00.941441,2024-12-06 09:45:00.941441,3
10034,7186,Card Issue,2024-08-20 18:35:17.957105,2024-08-24 18:35:17.957105,1
10035,331,Account Access,2026-03-09 15:19:12.203986,2026-03-15 15:19:12.203986,
10036,7634,Loan Query,2026-05-15 15:02:43.562418,2026-05-20 15:02:43.562418,4
10037,4021,Account Access,2026-04-15 01:52:31.130921,2026-04-12 01:52:31.130921,2
10038,7462,Loan Query,2025-10-24 15:32:36.846372,2025-11-02 15:32:36.846372,1
10039,3533,Fraud Complaint,2026-01-09 03:18:37.751768,2026-01-17 03:18:37.751768,5
10040,7134,Card Issue,2024-06-23 06:26:07.929039,2024-07-04 06:26:07.929039,
10041,8535,Card Issue,2025-09-23 18:00:10.577737,2025-10-02 18:00:10.577737,3
10042,4545,UPI Failure,2026-03-01 05:38:36.488016,2026-03-02 05:38:36.488016,4
10043,2505,Fraud Complaint,2026-05-22 00:49:37.042854,2026-05-27 00:49:37.042854,2
10044,5433,UPI Failure,2024-12-05 12:35:45.304766,2024-12-15 12:35:45.304766,
10045,2631,Fraud Complaint,2026-06-16 22:18:48.085893,2026-06-22 22:18:48.085893,2
10046,6132,Account Access,2024-11-16 23:33:26.509682,2024-11-20 23:33:26.509682,1
10047,4045,Card Issue,2025-01-29 11:11:29.085077,2025-02-11 11:11:29.085077,3
10048,6663,Card Issue,2024-12-23 16:16:51.026883,2025-01-03 16:16:51.026883,3
10049,8181,Account Access,2026-03-17 14:34:53.068616,2026-03-24 14:34:53.068616,5
10050,7216,UPI Failure,2025-01-17 09:01:08.279116,2025-01-30 09:01:08.279116,2
10051,9073,UPI Failure,2026-03-29 08:03:41.491528,2026-04-11 08:03:41.491528,3
10052,4800,Fraud Complaint,2026-02-19 09:43:53.040305,2026-03-02 09:43:53.040305,4
10053,4782,UPI Failure,2024-11-13 03:38:27.919725,2024-11-27 03:38:27.919725,2
10054,7934,Card Issue,2025-04-12 11:11:25.337173,2025-04-24 11:11:25.337173,1
10055,1147,UPI Failure,2024-07-10 07:26:26.564179,2024-07-22 07:26:26.564179,2
10056,4776,UPI Failure,2026-03-15 21:34:11.682760,2026-03-26 21:34:11.682760,2
10057,9106,Account Access,2025-11-11 06:05:06.691344,2025-11-12 06:05:06.691344,3
10058,2068,Fraud Complaint,2026-06-01 16:05:56.070545,2026-06-06 16:05:56.070545,1
10059,3892,Account Access,2026-05-05 17:08:09.392262,2026-05-05 17:08:09.392262,3
10060,7908,Fraud Complaint,2025-10-21 08:15:05.119955,2025-10-31 08:15:05.119955,1
10061,3815,UPI Failure,2025-07-11 22:07:07.035946,2025-07-19 22:07:07.035946,1
10062,4623,UPI Failure,2025-06-19 13:09:11.607823,2025-07-01 13:09:11.607823,2
10063,9649,Card Issue,2025-11-09 13:17:35.882147,2025-11-10 13:17:35.882147,2
10064,908,Fraud Complaint,2024-11-19 20:08:07.659786,2024-11-27 20:08:07.659786,3
10065,6413,Card Issue,2024-10-17 20:45:31.086179,2024-10-26 20:45:31.086179,4
10066,3276,Loan Query,2025-10-27 18:43:43.741939,2025-11-04 18:43:43.741939,5
10067,4337,Account Access,2024-12-18 00:59:19.573220,2024-12-27 00:59:19.573220,2
10068,7180,Loan Query,2025-11-02 09:51:01.098739,2025-11-02 09:51:01.098739,2
10069,721,Account Access,2025-01-25 12:40:00.185323,2025-02-07 12:40:00.185323,4
10070,5375,Account Access,2025-10-18 19:27:53.716367,2025-10-28 19:27:53.716367,1
10071,2409,Account Access,2025-07-18 21:10:27.588034,2025-07-23 21:10:27.588034,3
10072,3970,Card Issue,2024-12-23 07:04:27.202473,2024-12-27 07:04:27.202473,3
10073,6207,Card Issue,2025-03-10 06:54:16.855959,2025-03-21 06:54:16.855959,2
10074,222,Loan Query,2025-07-19 10:54:45.863941,2025-07-26 10:54:45.863941,5
10075,5904,Loan Query,2025-03-28 10:00:02.038099,2025-03-29 10:00:02.038099,5
10076,1287,Account Access,2025-07-06 16:26:20.127110,2025-07-09 16:26:20.127110,4
10077,7156,Loan Query,2024-12-13 11:13:06.860371,2024-12-23 11:13:06.860371,1
10078,9999,Card Issue,2025-05-18 08:38:15.082973,2025-05-27 08:38:15.082973,2
10079,334,UPI Failure,2024-08-26 01:45:43.952685,2024-08-26 01:45:43.952685,3
10080,4852,UPI Failure,2025-10-25 12:53:29.930644,2025-11-08 12:53:29.930644,3
10081,7031,Fraud Complaint,2026-02-01 01:53:21.620584,2026-02-10 01:53:21.620584,3
10082,2304,Loan Query,2026-04-09 04:36:00.571239,2026-04-15 04:36:00.571239,1
10083,8821,Account Access,2024-06-25 05:40:15.182735,2024-07-02 05:40:15.182735,5
10084,7892,Fraud Complaint,2024-12-14 04:26:14.773521,2024-12-14 04:26:14.773521,3
10085,8558,Card Issue,2025-04-15 18:50:48.646382,2025-04-27 18:50:48.646382,5
10086,9786,UPI Failure,2025-03-23 09:09:57.051772,2025-03-30 09:09:57.051772,3
10087,7167,UPI Failure,2024-09-28 17:33:48.357329,2024-10-08 17:33:48.357329,1
10088,2565,Account Access,2024-10-21 02:39:37.916829,2024-11-02 02:39:37.916829,
10089,9929,UPI Failure,2026-05-13 05:16:05.229486,2026-05-25 05:16:05.229486,1
10090,8742,Card Issue,2025-12-11 18:05:43.460650,2025-12-16 18:05:43.460650,3
10091,997,Fraud Complaint,2026-04-22 18:00:13.901277,2026-04-22 18:00:13.901277,3
10092,2332,Card Issue,2024-07-31 00:50:21.348419,2024-08-13 00:50:21.348419,4
10093,2091,Account Access,2025-02-12 03:55:29.866889,2025-02-21 03:55:29.866889,5
10094,8394,Account Access,2025-06-28 20:58:55.253940,2025-07-12 20:58:55.253940,2
10095,6459,Loan Query,2025-12-22 21:01:51.653919,2025-12-31 21:01:51.653919,1
10096,3048,UPI Failure,2025-11-12 06:20:29.905293,2025-11-20 06:20:29.905293,1
10097,8461,Account Access,2025-03-22 07:09:33.058174,2025-03-27 07:09:33.058174,1
10098,4227,Account Access,2024-10-03 04:10:54.028584,2024-10-08 04:10:54.028584,3
10099,2947,Fraud Complaint,2025-12-01 14:05:49.242811,2025-12-15 14:05:49.242811,
10100,648,Account Access,2026-05-19 00:39:32.433205,2026-05-29 00:39:32.433205,
10101,8271,Account Access,2025-07-02 09:54:16.547053,2025-07-10 09:54:16.547053,4
10102,7144,Loan Query,2025-04-15 16:28:01.072349,2025-04-20 16:28:01.072349,
10103,2862,Loan Query,2025-04-18 12:20:49.419280,2025-04-23 12:20:49.419280,4
10104,9475,UPI Failure,2025-09-14 10:48:16.722816,2025-09-18 10:48:16.722816,5
10105,4275,Card Issue,2024-07-14 03:47:11.808153,2024-07-22 03:47:11.808153,2
10106,1246,Card Issue,2025-05-21 11:12:15.786497,2025-05-29 11:12:15.786497,
10107,4709,Fraud Complaint,2026-02-24 12:01:24.528158,2026-03-04 12:01:24.528158,2
10108,9305,Fraud Complaint,2025-06-05 12:56:25.204009,2025-06-14 12:56:25.204009,3
10109,5469,Fraud Complaint,2025-10-16 13:01:49.616509,2025-10-18 13:01:49.616509,2
10110,2148,UPI Failure,2025-12-21 01:12:14.824597,2025-12-29 01:12:14.824597,5
10111,3645,Card Issue,2025-09-13 13:26:24.927796,2025-09-23 13:26:24.927796,3
10112,5011,Account Access,2024-08-15 11:22:03.708647,2024-08-18 11:22:03.708647,2
10113,4951,Loan Query,2025-05-17 09:51:45.893874,2025-05-19 09:51:45.893874,1
10114,3446,Fraud Complaint,2024-09-07 08:13:41.129298,2024-09-13 08:13:41.129298,1
10115,5067,Fraud Complaint,2026-01-06 14:44:37.018290,2026-01-10 14:44:37.018290,4
10116,4727,Account Access,2025-03-21 05:13:53.660103,2025-03-26 05:13:53.660103,1
10117,7594,Card Issue,2025-04-20 11:15:43.812578,2025-04-30 11:15:43.812578,5
10118,3969,Fraud Complaint,2024-09-10 21:55:45.335299,2024-09-14 21:55:45.335299,3
10119,1290,Fraud Complaint,2025-10-21 09:48:16.580013,2025-11-02 09:48:16.580013,4
